IPAPI.com,IPStack,IP_Address,Y/N
Mohali,Chand?garh,223.185.150.60,0
Chandigarh,Ropar,117.197.132.227,0
Chandigarh,Kharar,117.197.129.154,0
Jalandhar,Dor?ha,157.39.83.116,0
Hyderabad,Ropar,117.244.30.49,0
Chandigarh,Ropar,117.197.134.127,0
Chandigarh,Kharar,61.3.84.142,0
Ludhiana,Ludhi?na,157.39.232.169,0
Chandigarh,Dor?ha,157.39.120.30,0
Pollachi,Coimbatore,103.195.44.212,0
Pollachi,Coimbatore,103.195.44.8,0
Mansa,New Delhi,103.58.57.93,0
Mansa,New Delhi,103.58.56.75,0
Ludhiana,Ludhi?na,157.39.12.170,0
Chandigarh,Ropar,117.197.135.47,0
G?d?r,Mumbai,103.195.86.22,0
G?d?r,Chand?garh,103.195.85.131,0
Mansa,Mumbai,103.58.58.205,0
Chandigarh,Ropar,59.92.126.170,0
G?d?r,G?d?r,45.126.197.16,1
Prayagraj,Sitapura,117.254.56.203,0
Jammu,Jammu,117.252.29.42,1
Jammu,Jammu,117.252.17.119,1
Jammu,Jammu,117.252.16.122,1
Ludhiana,Dor?ha,101.0.34.133,0
Chandigarh,Dor?ha,49.14.100.90,0
Amritsar,Dor?ha,180.214.146.254,0
Mohali,Dor?ha,124.253.206.25,0
Ludhiana,Phillaur,124.253.27.187,0
Ludhiana,Dor?ha,157.39.241.180,0
Ludhiana,Dor?ha,157.39.218.87,0
Chand?garh,Mubarakpur,117.234.178.43,0
Chandigarh,Ropar,117.197.135.55,0
Chandigarh,Kharar,117.197.133.26,0
Mansa,New Delhi,103.58.57.8,0
Bhilwara,N?bha,117.215.239.65,0
Ludhiana,Dor?ha,59.96.136.114,0
Chengalpattu,Mumbai,45.127.240.48,0
Mohali,Dor?ha,157.39.148.14,0
Ludhiana,Dor?ha,157.39.12.0,0
Sirhind,Basi,103.206.117.138,0
Patiala,Sirhind,117.205.63.171,0
Patiala,Kheri Jattan,117.205.57.120,0
Ludhiana,Dor?ha,157.39.246.125,0
Amritsar,Dor?ha,125.62.102.124,0
Ludhiana,Dor?ha,157.39.25.137,0
Chittaurgarh,Dargapur,117.215.237.111,0
Patiala,Sirhind,117.205.54.103,0
Kharar,Kharar,45.127.195.144,1
Mohali,Chand?garh,45.127.193.170,0
Shimla,Ham?rpur,171.48.102.195,0
Chandigarh,Dor?ha,157.39.27.228,0
Shimla,Ham?rpur,106.205.165.99,0
Ludhiana,Dor?ha,157.39.140.183,0
Patiala,Sirhind,59.95.147.199,0
Patiala,Bhadson,59.95.147.177,0
Patiala,Dargapur,59.95.147.173,0
Jalandhar,Ludhi?na,210.56.111.232,0
Jalandhar,Dor?ha,180.214.157.254,0
Sirhind,Sirhind,103.206.118.86,1
Ludhiana,Dor?ha,157.39.115.115,0
Ludhiana,Dor?ha,157.39.53.233,0
Jalandhar,Jandi?la,117.207.155.177,0
Jalandhar,Bhogpur,117.207.154.82,0
Ludhiana,Dor?ha,59.91.236.46,0
Ludhiana,Dor?ha,106.204.203.53,0
Mohali,Dor?ha,106.204.192.196,0
Ludhiana,Dor?ha,117.199.110.68,0
Ludhiana,Dor?ha,117.199.99.84,0
Amritsar,Jandi?la,124.253.144.147,0
Ludhiana,Dor?ha,157.39.87.183,0
Ludhiana,Dor?ha,157.39.26.236,0
Ludhiana,Dor?ha,157.39.97.24,0
Ludhiana,Dor?ha,117.215.229.208,0
Ludhiana,Dor?ha,157.39.200.195,0
Mohali,Airoli,157.39.188.50,0
Ludhiana,Airoli,157.39.186.254,0
Ludhiana,Dor?ha,157.39.213.130,0
Chandigarh,Dor?ha,157.39.15.102,0
Ludhiana,Dor?ha,117.199.109.249,0
Ludhiana,Dor?ha,117.199.109.170,0
Mohali,Dor?ha,223.225.128.20,0
Ludhiana,Dor?ha,157.39.232.52,0
Ludhiana,Dor?ha,157.39.92.196,0
Ludhiana,Dor?ha,157.39.141.167,0
Chandigarh,Ludhi?na,157.39.102.37,0
Ludhiana,Dor?ha,157.39.72.95,0
Ludhiana,Ludhi?na,157.39.52.171,0
Ludhiana,Dor?ha,157.39.34.13,0
Chandigarh,Dor?ha,157.39.27.99,0
Hoshiarpur,Adampur,117.207.157.28,0
Hoshiarpur,Jalandhar,117.207.156.3,0
Hoshiarpur,Phagw?ra,117.207.152.60,0
Ludhiana,Dor?ha,117.199.97.223,0
Ludhiana,Dor?ha,59.91.119.96,0
Ludhiana,Dor?ha,59.91.118.137,0
Ludhiana,Dor?ha,117.215.231.251,0
Ludhiana,Dor?ha,117.215.231.58,0
Ludhiana,Dor?ha,117.199.111.192,0
Ludhiana,Dor?ha,117.199.103.180,0
Ludhiana,Dor?ha,117.199.101.157,0
Ludhiana,Dor?ha,117.199.96.122,0
Mohali,Dor?ha,157.39.148.38,0
Chandigarh,Ludhi?na,157.39.81.39,0
Amritsar,Dor?ha,157.39.31.53,0
Chandigarh,Dor?ha,157.39.15.69,0
Chandigarh,Dor?ha,223.225.138.144,0
Ludhiana,Ludhi?na,106.204.65.27,0
Ludhiana,Dor?ha,157.39.104.99,0
Patiala,Mumbai,223.130.31.223,0
Chandigarh,Dor?ha,122.173.63.119,0
Chandigarh,Chand?garh,122.173.39.117,0
Mohali,Basi,27.56.155.5,0
Hoshiarpur,Jalandhar,117.207.153.159,0
Ludhiana,Dor?ha,117.199.106.83,0
Ludhiana,Dor?ha,117.199.102.202,0
Ludhiana,Dor?ha,117.199.96.249,0
Ludhiana,Dor?ha,59.91.235.181,0
Ludhiana,Dor?ha,59.91.233.245,0
Ludhiana,Dor?ha,59.91.116.146,0
Ludhiana,Dor?ha,157.39.201.185,0
Ludhiana,Dor?ha,157.39.86.199,0
Ludhiana,Ludhi?na,157.39.8.193,0
Ludhiana,Dor?ha,117.215.228.229,0
Ludhiana,Dor?ha,117.199.107.247,0
Ludhiana,Dor?ha,117.199.104.182,0
Ludhiana,Dor?ha,117.199.97.169,0
Ludhiana,Dor?ha,59.91.236.27,0
Ludhiana,Dor?ha,59.91.232.43,0
Ludhiana,Dor?ha,59.91.112.61,0
Chandigarh,Dor?ha,122.173.155.203,0
Chandigarh,Chand?garh,122.173.151.128,0
Chandigarh,Morinda,122.173.67.55,0
Chandigarh,Basi,110.225.242.241,0
Ludhiana,Dor?ha,117.215.231.108,0
Hoshiarpur,Jalandhar,117.207.153.174,0
Hoshiarpur,Jalandhar,117.207.153.139,0
Ludhiana,Dor?ha,117.199.100.43,0
Shimla,Sh?h?b?d,106.192.181.186,0
Shimla,Sh?h?b?d,106.192.180.138,0
Ludhiana,Dor?ha,59.91.238.44,0
Ludhiana,Dor?ha,59.91.234.100,0
Durgapur,Airoli,157.43.255.184,0
Kolkata,Airoli,157.43.230.141,0
Ludhiana,Dor?ha,117.199.103.1,0
Ludhiana,Dor?ha,103.60.102.91,0
Kolkata,Airoli,157.43.198.125,0
Kolkata,K?toya,47.11.176.216,0
Kolkata,K?toya,47.11.142.31,0
Shimla,Ham?rpur,171.48.127.200,0
Shimla,Ham?rpur,171.48.105.197,0
Mandi,Ham?rpur,171.48.91.62,0
Shimla,Ham?rpur,106.205.188.8,0
Shimla,Ham?rpur,106.205.169.149,0
Shimla,Ham?rpur,106.205.155.14,0
Shimla,Ham?rpur,106.205.145.190,0
Chandigarh,Ludhi?na,49.14.102.99,0
Ludhiana,Dor?ha,59.91.236.201,0
Ludhiana,Dor?ha,117.199.101.128,0
Mohali,Dor?ha,106.204.196.17,0
Ludhiana,Airoli,157.39.182.104,0
Ludhiana,Dor?ha,106.78.73.174,0
Ludhiana,Dor?ha,59.91.116.51,0
Chandigarh,Dor?ha,157.39.102.134,0
Ludhiana,Dor?ha,117.199.111.14,0
Ludhiana,Dor?ha,117.199.102.252,0
Ludhiana,Dor?ha,157.39.74.5,0
Ludhiana,Dor?ha,157.39.64.131,0
Ludhiana,Dor?ha,106.204.198.109,0
Mohali,Chand?garh,223.185.145.144,0
Ludhiana,Dor?ha,117.199.110.84,0
Ludhiana,Dor?ha,59.91.113.33,0
Chandigarh,Dor?ha,157.39.248.240,0
Ludhiana,Dor?ha,157.39.213.201,0
Ludhiana,Dor?ha,157.39.92.170,0
Ludhiana,Dor?ha,157.39.93.71,0
Ludhiana,Dor?ha,59.91.113.248,0
Ludhiana,Dor?ha,157.39.75.233,0
Ludhiana,Ludhi?na,157.39.39.129,0
Chandigarh,Dor?ha,157.39.101.77,0
Chandigarh,Dor?ha,49.14.100.229,0
Ludhiana,Ludhi?na,157.39.39.31,0
Chandigarh,Dor?ha,122.173.202.159,0
Ludhiana,Dor?ha,157.39.153.154,0
Ludhiana,Ludhi?na,157.39.144.198,0
Ludhiana,Dor?ha,157.39.73.151,0
Ludhiana,Dor?ha,157.39.69.18,0
Ludhiana,Ludhi?na,157.39.9.190,0
Jalandhar,Dor?ha,106.204.195.110,0
Ludhiana,Dor?ha,59.91.115.11,0
Ludhiana,Ludhi?na,157.39.109.237,0
Ludhiana,Dor?ha,157.39.13.121,0
Chandigarh,Dor?ha,157.39.116.33,0
Shimla,Ham?rpur,171.48.120.43,0
Shimla,Ham?rpur,106.205.185.139,0
Firozpur,Far?dkot,59.91.200.244,0
Bathinda,Bathinda,103.41.46.129,1
Ludhiana,Dor?ha,157.39.36.238,0
Ludhiana,Ludhi?na,157.39.20.206,0
Moga,Talwandi Bhai,117.220.134.138,0
Firozpur,Far?dkot,59.91.201.15,0
Chandigarh,Dor?ha,157.39.252.20,0
Chandigarh,Dor?ha,157.39.100.175,0
Chandigarh,Dor?ha,157.39.4.89,0
Ludhiana,Airoli,157.39.175.70,0
Firozpur,Far?dkot,117.220.132.206,0
Delhi,Far?dkot,117.205.47.199,0
Delhi,Far?dkot,117.205.46.238,0
Ahmedabad,New Delhi,106.78.56.197,0
Mohali,Airoli,157.39.176.57,0
Chandigarh,Airoli,157.39.173.226,0
Ludhiana,Dor?ha,157.39.144.162,0
Ludhiana,Ludhi?na,157.39.123.155,0
Chandigarh,Ludhi?na,157.39.101.215,0
Jalandhar,Dor?ha,157.39.58.66,0
Chandigarh,Dor?ha,157.39.15.108,0
Mohali,Airoli,157.39.170.126,0
Ludhiana,Dor?ha,157.39.119.112,0
Ludhiana,Ludhi?na,157.39.118.246,0
Jalandhar,Dor?ha,157.39.82.30,0
Mohali,Dor?ha,157.39.148.197,0
Firozpur,Far?dkot,117.220.129.77,0
Delhi,Far?dkot,117.205.45.201,0
Firozpur,Kotkapura,59.91.203.255,0
Delhi,Far?dkot,117.205.43.163,0
Delhi,Talwandi Bhai,117.205.37.126,0
Firozpur,Far?dkot,59.91.203.40,0
Ludhiana,Dor?ha,157.39.60.221,0
Abohar,Moga,117.220.135.229,0
Delhi,Far?dkot,117.205.45.54,0
Firozpur,Far?dkot,59.91.200.236,0
Delhi,Jhajjar,117.225.125.38,0
Delhi,Subana,117.225.22.192,0
Abohar,Moga,117.220.135.226,0
Abohar,Moga,117.220.135.72,0
Firozpur,Far?dkot,117.220.132.251,0
Abohar,Far?dkot,117.205.45.127,0
Delhi,Far?dkot,117.205.45.91,0
Delhi,Far?dkot,117.205.35.27,0
Delhi,Far?dkot,117.205.33.195,0
Ludhiana,New Delhi,106.78.68.14,0
Chandigarh,Dor?ha,106.78.46.114,0
Ludhiana,Dor?ha,106.78.45.152,0
Ludhiana,Dor?ha,106.78.44.172,0
Firozpur,Kotkapura,59.91.203.212,0
Chandigarh,Ludhi?na,49.14.102.97,0
Chandigarh,Dor?ha,49.14.100.108,0
Ludhiana,Dor?ha,157.39.206.52,0
Chandigarh,Dor?ha,157.39.234.158,0
Ludhiana,Ludhi?na,157.39.229.144,0
Ludhiana,Dor?ha,157.39.213.13,0
Ludhiana,Dor?ha,157.39.213.1,0
Ludhiana,Aliwal,157.39.210.213,0
Chandigarh,Dor?ha,157.39.209.84,0
Ludhiana,Dor?ha,157.39.202.24,0
Ludhiana,Dor?ha,157.39.195.7,0
Mohali,Airoli,157.39.188.167,0
Ludhiana,Airoli,157.39.181.21,0
Mohali,Dor?ha,157.39.148.227,0
Ludhiana,Dor?ha,157.39.141.216,0
Mohali,Ludhi?na,157.39.137.190,0
Chandigarh,Ludhi?na,157.39.124.23,0
Ludhiana,Dor?ha,157.39.114.117,0
Ludhiana,Dor?ha,157.39.104.155,0
Ludhiana,Dor?ha,157.39.91.161,0
Ludhiana,Dor?ha,157.39.68.184,0
Ludhiana,Dor?ha,157.39.67.137,0
Ludhiana,Dor?ha,157.39.61.44,0
Jalandhar,Dor?ha,157.39.58.233,0
Ludhiana,Dor?ha,157.39.52.3,0
Amritsar,Dor?ha,157.39.31.0,0
Ludhiana,Dor?ha,157.39.26.125,0
Ludhiana,Dor?ha,157.39.21.239,0
Ludhiana,Dor?ha,157.39.18.241,0
Chandigarh,Ludhi?na,157.39.14.109,0
Mohali,Dor?ha,157.39.10.117,0
Chandigarh,Dor?ha,157.39.5.55,0
Abohar,Moga,117.220.135.180,0
Abohar,Moga,117.220.135.100,0
Ludhiana,Dor?ha,117.215.228.32,0
Delhi,Far?dkot,117.205.34.161,0
Delhi,Far?dkot,117.205.33.150,0
Ludhiana,Dor?ha,117.199.100.207,0
Firozpur,Far?dkot,59.91.206.234,0
Mandi,Ham?rpur,171.48.91.236,0
Mandi,Ham?rpur,171.48.90.116,0
Shimla,Ham?rpur,171.48.89.44,0
Ludhiana,Ludhi?na,157.39.244.55,0
Chandigarh,Ludhi?na,157.39.135.192,0
Ludhiana,Ludhi?na,157.39.76.77,0
Ludhiana,Ludhi?na,157.39.70.85,0
Jalandhar,Dor?ha,157.39.58.127,0
Shimla,Ham?rpur,106.205.155.20,0
Amalapuram,Kaikaram,106.78.79.209,0
Ludhiana,Ludhi?na,106.204.202.36,0
Mohali,Dor?ha,106.204.192.59,0
Delhi,Far?dkot,117.205.40.38,0
Chandigarh,Dor?ha,223.185.24.157,0
Ludhiana,Dor?ha,157.39.244.135,0
Ludhiana,Airoli,157.39.169.213,0
Ludhiana,Airoli,157.39.162.149,0
Chandigarh,Dor?ha,157.39.128.60,0
Ludhiana,Dor?ha,157.39.32.87,0
Ludhiana,Dor?ha,157.39.29.20,0
Ludhiana,Dor?ha,157.39.23.128,0
Ludhiana,Dor?ha,157.39.7.18,0
Firozpur,Far?dkot,117.220.128.70,0
Delhi,Far?dkot,117.205.32.21,0
Ludhiana,N?bha,106.204.96.192,0
Chandigarh,Dor?ha,106.78.46.175,0
Ludhiana,Dor?ha,106.78.45.116,0
Ludhiana,Dor?ha,157.39.223.159,0
Ludhiana,Ludhi?na,157.39.156.159,0
Ludhiana,Dor?ha,157.39.112.65,0
Ludhiana,Dor?ha,157.39.36.235,0
Ludhiana,Dor?ha,157.39.24.137,0
Ludhiana,Dor?ha,157.39.220.198,0
Ludhiana,Dor?ha,157.39.233.190,0
Ludhiana,Dor?ha,157.39.205.199,0
Ludhiana,Dor?ha,157.39.202.107,0
Ludhiana,Dor?ha,157.39.123.84,0
Ludhiana,Dor?ha,157.39.84.89,0
Ludhiana,Dor?ha,157.39.60.243,0
Jalandhar,Dor?ha,157.39.59.165,0
Ludhiana,Dor?ha,157.39.42.45,0
Ludhiana,Dor?ha,157.39.22.194,0
Firozpur,Far?dkot,117.220.133.183,0
Ludhiana,Dor?ha,157.39.192.64,0
Chandigarh,Dor?ha,157.39.227.3,0
Mohali,Dor?ha,106.204.201.187,0
Firozpur,Kotkapura,59.91.202.179,0
Ludhiana,Dor?ha,157.39.95.175,0
Chandigarh,Ludhi?na,157.39.71.135,0
Ludhiana,Dor?ha,157.39.25.155,0
Chandigarh,Dor?ha,157.39.80.165,0
Ludhiana,Dor?ha,157.39.69.10,0
Ludhiana,Dor?ha,157.39.34.15,0
Ludhiana,Ludhi?na,157.39.245.69,0
Ludhiana,Ludhi?na,157.39.219.230,0
Ludhiana,Airoli,157.39.168.38,0
Chandigarh,Dor?ha,157.39.100.203,0
Ludhiana,Dor?ha,157.39.114.12,0
Ludhiana,Dor?ha,157.39.98.211,0
Ludhiana,Dor?ha,157.39.91.1,0
Ludhiana,Dor?ha,157.39.54.231,0
Amritsar,Dor?ha,157.39.31.85,0
Dad,Dor?ha,157.39.28.166,0
Ludhiana,Dor?ha,157.39.19.121,0
Lucknow,Sadipur,47.8.150.13,0
Chandigarh,Ludhi?na,223.185.28.25,0
Ludhiana,Dor?ha,157.39.112.148,0
Ludhiana,Dor?ha,157.39.32.12,0
Delhi,Far?dkot,117.205.39.227,0
Ludhiana,Dor?ha,157.39.203.109,0
Mohali,Airoli,157.39.176.46,0
Ludhiana,Dor?ha,157.39.152.52,0
Chandigarh,Dor?ha,157.39.121.150,0
Mohali,Dor?ha,157.39.108.15,0
Ludhiana,Dor?ha,157.39.106.208,0
Ludhiana,Dor?ha,157.39.105.235,0
Ludhiana,Dor?ha,157.39.96.202,0
Ludhiana,Dor?ha,157.39.85.35,0
Chandigarh,Dor?ha,157.39.80.58,0
Ludhiana,Dor?ha,157.39.78.224,0
Ludhiana,Ludhi?na,157.39.77.42,0
Ludhiana,Dor?ha,157.39.47.153,0
Ludhiana,Dor?ha,157.39.32.251,0
Ludhiana,Dor?ha,157.39.12.23,0
Chandigarh,Dor?ha,157.39.4.22,0
Ludhiana,New Delhi,106.78.75.172,0
Ludhiana,New Delhi,106.78.71.218,0
Ludhiana,New Delhi,106.78.64.36,0
Ludhiana,Dor?ha,106.78.45.25,0
Kurukshetra,New Delhi,106.78.42.202,0
Kurukshetra,Th?nesar,106.78.40.122,0
Ludhiana,Dor?ha,157.39.223.47,0
Ludhiana,Dor?ha,157.39.114.122,0
Mohali,Dor?ha,106.204.200.118,0
Ludhiana,Ludhi?na,157.39.219.7,0
Shimla,Ham?rpur,171.48.71.203,0
Shimla,Ham?rpur,171.48.66.20,0
Shimla,Ham?rpur,171.48.65.80,0
Chandigarh,Dor?ha,157.39.120.223,0
Shimla,Ham?rpur,106.205.136.182,0
Shimla,Ham?rpur,106.205.135.155,0
Shimla,Ham?rpur,106.205.133.11,0
Shimla,Ham?rpur,106.205.130.92,0
Shimla,Ham?rpur,106.205.129.104,0
Ludhiana,Dor?ha,223.185.45.189,0
Ludhiana,Airoli,157.39.174.222,0
Mohali,Dor?ha,157.39.149.249,0
Delhi,Far?dkot,117.205.46.114,0
Delhi,Far?dkot,117.205.41.22,0
Delhi,Talwandi Bhai,117.205.37.72,0
Delhi,Far?dkot,117.205.33.29,0
Firozpur,Far?dkot,59.91.203.148,0
Firozpur,Sadik,59.91.201.239,0
Ludhiana,Ludhi?na,157.39.229.20,0
Ludhiana,Airoli,157.39.185.56,0
Ludhiana,Airoli,157.39.189.193,0
Ludhiana,Dor?ha,157.39.107.13,0
Ludhiana,Dor?ha,157.39.85.173,0
Ludhiana,Ludhi?na,157.39.8.230,0
Delhi,Far?dkot,117.205.43.113,0
Chandigarh,Dor?ha,27.255.218.60,0
Ludhiana,Dor?ha,157.39.245.52,0
Ludhiana,Ludhi?na,157.39.239.200,0
Ludhiana,Dor?ha,157.39.229.226,0
Ludhiana,Dor?ha,157.39.216.32,0
Ludhiana,Ludhi?na,157.39.206.164,0
Jalandhar,Airoli,157.39.183.51,0
Ludhiana,Airoli,157.39.168.7,0
Ludhiana,Airoli,157.39.167.100,0
Ludhiana,Dor?ha,157.39.153.183,0
Ludhiana,Dor?ha,157.39.115.0,0
Ludhiana,Dor?ha,157.39.110.78,0
Mohali,Dor?ha,157.39.108.96,0
Ludhiana,Dor?ha,157.39.107.86,0
Ludhiana,Dor?ha,157.39.95.252,0
Ludhiana,Dor?ha,157.39.94.81,0
Ludhiana,Dor?ha,157.39.77.95,0
Ludhiana,Dor?ha,157.39.67.187,0
Ludhiana,Dor?ha,157.39.67.95,0
Ludhiana,Dor?ha,157.39.64.64,0
Ludhiana,Dor?ha,157.39.46.120,0
Ludhiana,Dor?ha,157.39.43.3,0
Ludhiana,Ludhi?na,157.39.41.53,0
Ludhiana,Dor?ha,157.39.34.246,0
Ludhiana,Dor?ha,157.39.32.13,0
Ludhiana,Dor?ha,157.39.19.171,0
Ludhiana,Dor?ha,157.39.18.93,0
Ludhiana,Ludhi?na,157.39.16.7,0
Shimla,Ham?rpur,106.205.130.237,0
Chandigarh,Ludhi?na,157.39.122.3,0
Ludhiana,Ludhi?na,157.39.77.117,0
Ludhiana,Ludhi?na,157.39.76.241,0
Ludhiana,Dor?ha,157.39.64.97,0
Ludhiana,Dor?ha,157.39.29.237,0
Ludhiana,Dor?ha,125.62.123.89,0
Kapurthala Town,Aliwal,27.255.216.203,0
Amritsar,Dor?ha,27.255.205.61,0
Ludhiana,Ludhi?na,157.39.118.245,0
Shimla,Sh?h?b?d,106.192.204.28,0
Shimla,Sh?h?b?d,106.192.78.220,0
Bathinda,Nathana,103.107.96.95,0
Chandigarh,Dor?ha,157.39.120.194,0
Jalandhar,Ludhi?na,157.39.82.226,0
Ludhiana,Dor?ha,157.39.60.44,0
Ludhiana,Dor?ha,157.39.12.114,0
Ludhiana,Dor?ha,157.39.8.143,0
Ludhiana,Ludhi?na,157.39.55.87,0
Fazilka,F?zilka,103.140.2.42,0
Ludhiana,Dor?ha,157.39.85.70,0
Amritsar,Phillaur,103.223.9.151,0
Amritsar,Dor?ha,103.223.9.3,0
Ludhiana,New Delhi,27.255.254.177,0
Abohar,Moga,117.220.135.114,0
Delhi,Far?dkot,117.205.45.196,0
Delhi,Far?dkot,117.205.41.199,0
Delhi,Far?dkot,117.205.39.5,0
Delhi,Far?dkot,117.205.38.219,0
Bathinda,New Delhi,103.18.70.142,0
Bathinda,New Delhi,103.18.70.132,0
Batala,Bengaluru,202.4.187.138,0
Delhi,Far?dkot,117.205.39.3,0
Firozpur,Far?dkot,59.91.206.235,0
Ludhiana,Dor?ha,157.39.228.117,0
Ludhiana,Dor?ha,157.39.249.191,0
Ludhiana,Dor?ha,157.39.247.230,0
Ludhiana,Dor?ha,157.39.232.221,0
Ludhiana,Dor?ha,157.39.229.64,0
Ludhiana,Airoli,157.39.182.222,0
Ludhiana,Dor?ha,157.39.104.27,0
Jalandhar,Dor?ha,157.39.83.84,0
Ludhiana,Dor?ha,157.39.65.229,0
Ludhiana,Dor?ha,157.39.56.137,0
Ludhiana,Dor?ha,157.39.36.208,0
Ludhiana,Dor?ha,157.39.2.217,0
Mohali,Airoli,157.39.177.37,0
Ludhiana,Dor?ha,157.39.44.114,0
Ludhiana,Dor?ha,157.39.13.209,0
Hyderabad,Mumbai,223.189.86.215,0
Ludhiana,Ludhi?na,157.39.220.75,0
Ludhiana,Dor?ha,157.39.41.254,0
Ludhiana,Dor?ha,157.39.26.111,0
Ludhiana,Dor?ha,157.39.9.87,0
Ludhiana,Dor?ha,157.39.155.202,0
Ludhiana,Dor?ha,157.39.154.247,0
Ludhiana,Dor?ha,157.39.140.242,0
Ludhiana,Dor?ha,157.39.39.253,0
Ludhiana,Dor?ha,157.39.1.129,0
Delhi,Far?dkot,117.205.34.126,0
Firozpur,Far?dkot,59.91.200.222,0
Abohar,Moga,117.220.135.208,0
Firozpur,Kotkapura,59.91.204.188,0
Chandigarh,Dor?ha,157.39.255.101,0
Ludhiana,Dor?ha,157.39.204.218,0
Ludhiana,Dor?ha,157.39.141.61,0
Ludhiana,Ludhi?na,157.39.55.226,0
Bathinda,Nathana,103.107.97.200,0
Bathinda,Nathana,103.107.97.65,0
Bathinda,Nathana,103.107.97.14,0
Bathinda,Nathana,103.107.96.197,0
Bathinda,Nathana,103.107.96.186,0
Bathinda,Nathana,103.107.96.180,0
Bathinda,Nathana,103.107.96.146,0
Chandigarh,Dor?ha,157.39.129.167,0
Ludhiana,Dor?ha,157.39.111.120,0
Ludhiana,Dor?ha,157.39.66.100,0
Bathinda,Nathana,103.107.96.117,0
Fazilka,F?zilka,103.140.2.47,0
Firozpur,Far?dkot,117.220.132.112,0
Firozpur,Far?dkot,59.91.205.41,0
Bathinda,Nathana,103.107.97.222,0
Bathinda,Nathana,103.107.97.150,0
Bathinda,Nathana,103.107.97.146,0
Bathinda,Nathana,103.107.96.161,0
Bathinda,Nathana,103.107.96.111,0
Firozpur,Far?dkot,117.220.129.219,0
Ludhiana,Dor?ha,157.39.87.207,0
Delhi,Far?dkot,117.205.47.99,0
Delhi,Far?dkot,117.205.44.183,0
Delhi,Talwandi Bhai,117.205.32.69,0
Firozpur,Far?dkot,59.91.203.100,0
Firozpur,Far?dkot,59.91.202.107,0
Firozpur,Kotkapura,59.91.200.71,0
Ludhiana,Dor?ha,157.39.118.80,0
Amritsar,Dor?ha,103.223.9.138,0
Bengaluru,Noida,117.254.35.83,0
Jalandhar,Jalandhar,117.220.144.230,1
Bathinda,Bathinda,117.214.204.142,1
Amritsar,B?l?chor,103.223.8.201,0
Jalandhar,Dor?ha,117.220.147.63,0
Chandigarh,Dor?ha,210.56.122.144,0
Sohana,Dor?ha,124.253.7.31,0
Bathinda,Budhl?da,59.96.72.40,0
Delhi,Chennai,49.36.158.127,0
Ludhiana,Ludhi?na,157.39.136.100,0
Bengaluru,Nagaon,117.254.34.237,0
Chandigarh,Ludhi?na,210.56.108.66,0
Jalandhar,Dor?ha,180.214.159.59,0
Jalandhar,Dor?ha,117.220.147.60,0
Bathinda,Nathana,117.214.206.149,0
Mohali,Dor?ha,27.255.221.29,0
Bathinda,Bathinda,103.41.46.18,1
Chandigarh,Dor?ha,157.39.14.225,0
Bathinda,Nathana,103.107.96.92,0
Bathinda,Bathinda,103.41.46.211,1
Bengaluru,Noida,117.254.34.198,0
Bathinda,R?mpura,117.214.204.117,0
Chandigarh,Dor?ha,223.185.25.160,0
Bathinda,Bathinda,117.214.206.179,1
Chandigarh,Dor?ha,157.39.242.137,0
Ludhiana,Ludhi?na,157.39.222.127,0
Ludhiana,Ludhi?na,157.39.220.222,0
Chandigarh,Dor?ha,157.39.124.143,0
Ludhiana,Dor?ha,157.39.118.52,0
Mohali,M?gadi,42.109.244.85,0
Chandigarh,M?gadi,42.109.228.72,0
Jalandhar,Jalandhar,117.220.144.181,1
Bathinda,R?mpura,117.214.207.207,0
Bengaluru,Noida,117.254.34.38,0
Ludhiana,Dor?ha,157.39.216.156,0
Chandigarh,Dor?ha,157.39.103.243,0
Ludhiana,Dor?ha,157.39.3.147,0
Amritsar,Dor?ha,103.223.9.65,0
Bengaluru,Noida,117.254.35.127,0
Bathinda,R?mpura,117.214.202.170,0
Bathinda,Bathinda,150.107.95.106,1
Bengaluru,Noida,117.254.34.255,0
Talwandi Sabo,R?mpura,117.220.151.110,0
Bathinda,Bathinda,117.214.203.116,1
New Delhi,New Delhi,103.16.164.127,1
Amritsar,Dor?ha,103.223.9.233,0
Amritsar,Dor?ha,103.223.9.185,0
Ludhiana,Ludhi?na,157.39.231.13,0
Ludhiana,Ludhi?na,157.39.215.4,0
Ludhiana,Airoli,157.39.182.139,0
Ludhiana,Ludhi?na,157.39.123.106,0
Ludhiana,Dor?ha,157.39.105.172,0
Bengaluru,Nagaon,117.254.34.235,0
Jalandhar,Jalandhar,117.220.144.49,1
Bathinda,R?mpura,117.214.202.108,0
Mohali,Dor?ha,124.253.4.127,0
Jalandhar,Jalandhar,117.220.146.177,1
Jalandhar,Badhni Khurd,117.220.147.135,0
Bengaluru,Noida,117.254.35.236,0
Bathinda,R?mpura,117.214.206.85,0
Chandigarh,Dor?ha,157.39.117.102,0
Chandigarh,Ludhi?na,157.39.71.129,0
Amritsar,Dor?ha,157.39.31.196,0
Mohali,Dor?ha,223.225.128.16,0
Bahadurpur,Ropar,117.253.211.233,0
Kalpeni,R?mpura,117.253.210.41,0
Bahadurpur,Ablu,117.253.207.48,0
Ludhiana,Dor?ha,157.39.144.128,0
Mohali,Chand?garh,112.196.71.18,0
Mohali,Airoli,157.39.171.96,0
Ludhiana,Dor?ha,157.39.155.179,0
