,0,1,2
592,jila sahakari kendriya bank maryadit raipur cg,jila sahakari kendriya bank maryadit durg,False
593,jila sahakari kendriya bank maryadit rajnandgaon,jila sahakari kendriya bank maryadit durg,False
594,jind central co op bank,jind central co op bank,True
595,jivan commercial co op bank,jivan commercial co op bank,True
596,jodhpur nagrik sahakari bank,jodhpur nagrik sahakari bank,True
597,jogindra central co op bank solan hp,jogindra central co op bank solan hp,True
598,junagadh commercial co operative bank,junagadh commercial co operative bank,True
599,junagadh jilla sahakari bank,junagadh jilla sahakari bank,True
600,kaira district central co op bank,kaira district central co op bank,True
601,kallappanna awade ijsb,kallappanna awade ijsb,True
602,kancheepuram central co op bank,kancheepuram central co op bank,True
603,kankaria maninagar nagrik sahakari bank,kankaria maninagar nagrik sahakari bank,True
604,kanyakumari district central co op bank,kanyakumari district central co op bank,True
605,kapol co op bank,kapol co op bank,True
606,kapole bank,kapole bank,True
607,karnataka central co op bank dharwad,karnataka central co op bank dharwad,True
608,karnavati co op bank,karnavati co op bank,True
609,kashi gomti samyut gramin bank,kashi gomti samyut gramin bank,True
610,kempegowda pattana souharda sahakari bank niyamitha,kempegowda pattana souharda sahakari bank niyamitha,True
611,khardah cooperative bank,khardah cooperative bank,True
612,khattri co op urban bank,khattri co op urban bank,True
613,kodagu district co op central bank,kodagu district co op central bank,True
614,kodungallur town co operative bank,kodungallur town co operative bank,True
615,koilkuntla co operative bank pvt,koilkuntla co operative bank pvt,True
616,kokan mercantile co op bank,anand mercantile co op bank,False
617,kolar & chikballapura district central co op bank kolar,kolar & chikballapura district central co op bank kolar,True
618,kolhapur mahila sahakari bank,kolhapur mahila sahakari bank,True
619,kopargaon peoples co op bank,kopargaon peoples co op bank,True
620,kota nagrik sahakari bank,kota nagrik sahakari bank,True
621,koyana sahakari bank karad,koyana sahakari bank karad,True
622,kranthi co op bank,kranthi co op bank,True
623,kranthi co op urban bank,kranthi co op bank,False
624,krishna bhima samruddhi local area bank,krishna bhima samruddhi local area bank,True
625,krishna district co op central bank machilipatnam,krishna district co op central bank machilipatnam,True
626,kumbakonam central co op bank,kumbakonam central co op bank,True
627,kurukshetra central coop bank ; kurukshetra,kurukshetra central coop bank ; kurukshetra,True
628,lakhimpur urban co op bank,lakhimpur urban co op bank,True
629,langpi dehangi rural bank,langpi dehangi rural bank,True
630,latur urban co op bank latur,latur urban co op bank latur,True
631,laxmi urban co op bank latur,latur urban co op bank latur,False
632,lic employees co op bank udupi,lic employees co op bank udupi,True
633,loknete dattaji patil sahakari bank lasalgaon,loknete dattaji patil sahakari bank lasalgaon,True
634,lokvikas nagari sahakari bank aurangabad,lokvikas nagari sahakari bank aurangabad,True
635,lonavala sahakari bank,lonavala sahakari bank,True
636,lunawada peoples co op bank,lunawada peoples co op bank,True
637,m s co op bank,m s co op bank,True
638,madhya bihar gramin bank patna,madhya bihar gramin bank patna,True
639,madurai district central co op bank,madurai district central co op bank,True
640,mahalakshmi co op bank udupi,mahalakshmi co op bank udupi,True
641,mahanagar nagrik sahakari bank,mahanagar nagrik sahakari bank,True
642,maharaja co op urban bank,maharaja co op urban bank,True
643,maharashtra mantralaya & allied offices co op bank,maharashtra mantralaya & allied offices co op bank,True
644,mahesh urban co op bank parbhani,mahesh urban co op bank parbhani,True
645,mahila nagrik sahakari bank maryadit mahasamund cg,mahila nagrik sahakari bank maryadit mahasamund cg,True
646,makarpura industrial estate co op bank,makarpura industrial estate co op bank,True
647,malviya urban co op bank,malviya urban co op bank,True
648,mandvi nagrik sahakari bank,mandvi nagrik sahakari bank,True
649,mangalore catholic co op bank,mangalore catholic co op bank,True
650,mangalore co op town bank,mangalore catholic co op bank,False
651,manipur rural bank,manipur rural bank,True
652,manjeri co op urban bank,manjeri co op urban bank,True
653,mann deshi mahila sahakari bank mhaswad,mann deshi mahila sahakari bank mhaswad,True
654,mansing co op bank dudhondi,mansing co op bank dudhondi,True
655,manvi pattana souharda sahakari bank ni,manvi pattana souharda sahakari bank ni,True
656,maratha co op bank belgaum,maratha co op bank belgaum,True
657,mattancherry sarvajanik co op bank,mattancherry sarvajanik co op bank,True
658,mcx sx clearing corporation,mcx sx clearing corporation,True
659,mehsana nagrik sahakari bank,mehsana nagrik sahakari bank,True
660,merchants co op bank tiptur,merchants co op bank tiptur,True
661,metropolitan clearing corporation of india,metropolitan clearing corporation of india,True
662,modasa nagarik sahakari bank,modasa nagarik sahakari bank,True
663,morgan stanley,morgan stanley,True
664,morgan stanley primary dealer,morgan stanley,False
665,mugberia central co op bank,mugberia central co op bank,True
666,mysore & chamarajanagar distt co op central bank,mysore & chamarajanagar distt co op central bank,True
667,nadia district central co op bank,nadia district central co op bank,True
668,nagarik sahakari bank maryadit durg,nagarik sahakari bank maryadit durg,True
669,nagpur nagrik co op bank,nagpur nagrik co op bank,True
670,nagrik sahakari bank maryadit gwalior,nagrik sahakari bank maryadit gwalior,True
671,nagrik sahakari bank maryadit vidisha,nagrik sahakari bank maryadit vidisha,True
672,nalgonda dist co op central bank nalgonda,nalgonda dist co op central bank nalgonda,True
673,nandani sahakari bank nandani,nandani sahakari bank nandani,True
674,nanded merchants co op bank,nanded merchants co op bank,True
675,nandura urban co op bank,nandura urban co op bank,True
676,nandurbar merchants coop bank nandurbar,nandurbar merchants coop bank nandurbar,True
677,naroda nagrik co op bank,naroda nagrik co op bank,True
678,nashik zilla sarkari & parishad karmachari sahakari bank niyamit nashik,nashik zilla sarkari & parishad karmachari sahakari bank niyamit nashik,True
679,nasik road deolali vyapari sahakari bank,nasik road deolali vyapari sahakari bank,True
680,national securities clearing corporation,national securities clearing corporation,True
681,naval dockyard co op bank,naval dockyard co op bank,True
682,navanagara urban co op bank,navanagara urban co op bank,True
683,navi mumbai co op bank,navi mumbai co op bank,True
684,navsarjan indl co op bank,navsarjan indl co op bank,True
685,newâ urbanâ coopâ bankâ â rampur,newâ urbanâ coopâ bankâ â rampur,True
686,nidhi co op bank,nidhi co op bank,True
687,nigiris district central co op bank,nigiris district central co op bank,True
688,nilgiris district central co op bank,nilgiris district central co op bank,True
689,nomura fixed income securities,nomura fixed income securities,True
690,north kanara gsb co op bank,north kanara gsb co op bank,True
691,nse clearing,nse clearing,True
692,omprakash deora peoples co op bank hingoli,omprakash deora peoples co op bank hingoli,True
693,orissa state co op bank,orissa state co op bank,True
694,ottapalam co op urban bank,ottapalam co op urban bank,True
695,pali urban co op bank,pali urban co op bank,True
696,pallavan grama bank,pallavan grama bank,True
697,palus sahakari bank palus,palus sahakari bank palus,True
698,panchmahal district co op bank,panchmahal district co op bank,True
699,panchsheel mercantile co op bank,panchsheel mercantile co op bank,True
700,panipat central co op bank,panipat central co op bank,True
701,panipat urban co op bank,panipat central co op bank,False
702,peoples co op bank dholka,peoples co op bank dholka,True
703,peoples urban co op bank,peoples urban co op bank,True
704,pimpalgaon merchant co op bank,pimpalgaon merchant co op bank,True
705,pnb gilts,pnb gilts,True
706,pochampally co op urban bank,pochampally co op urban bank,True
707,ponani co op urban bank,ponani co op urban bank,True
708,poornawadi nagrik sah bank m beed,poornawadi nagrik sah bank m beed,True
709,porbandar commercial co op bank,porbandar commercial co op bank,True
710,pragati sahakari bank vadodara,pragati sahakari bank vadodara,True
711,prarthmik shikshak sahakari bank satara,prarthmik shikshak sahakari bank satara,True
712,pratap co op bank,pratap co op bank,True
713,prerana co op bank,prerana co op bank,True
714,priyadarshani nagari sahakari bank jalna,priyadarshani nagari sahakari bank jalna,True
715,progressive mercantile co op bank,progressive mercantile co op bank,True
716,puddukottai district central co op bank,puddukottai district central co op bank,True
717,puduvai bharathiar grama bank,puduvai bharathiar grama bank,True
718,pune cantonment sahakari bank,pune cantonment sahakari bank,True
719,pune peoples co op bank,pune peoples co op bank,True
720,purvanchal bank,purvanchal bank,True
721,railway emp co op bank jaipur,railway emp co op bank jaipur,True
722,raipur urban mercantile co op bank,raipur urban mercantile co op bank,True
723,rajadhani co op urban bank,rajadhani co op urban bank,True
724,rajapur urban co op bank,rajapur urban co op bank,True
725,rajkot commercial co op bank,rajkot commercial co op bank,True
726,rajkot peoples co op bank,rajkot commercial co op bank,False
727,ramanathapuram district central co op bank,ramanathapuram district central co op bank,True
728,rander peoples co op bank,rander peoples co op bank,True
729,rani channamma mahila sahakari bank niyamit belagavi,rani channamma mahila sahakari bank niyamit belagavi,True
730,ranuj nagrik sahakari bank,ranuj nagrik sahakari bank,True
731,ratnagiri district central co op bank,ratnagiri district central co op bank,True
732,rayat sevak co op bank satara,rayat sevak co op bank satara,True
733,sabarkantha dist central co op bank,sabarkantha dist central co op bank,True
734,sabrakantha dist central co op bank,sabrakantha dist central co op bank,True
735,sadalga urban souharda sahakari bank niyamitsadalga,sadalga urban souharda sahakari bank niyamitsadalga,True
736,sadhana sahakari bank,sadhana sahakari bank,True
737,salem district central co op bank,salem district central co op bank,True
738,samarth sahakari bank maryaditjalna,samarth sahakari bank maryaditjalna,True
739,samata co op development bank,samata co op development bank,True
740,sampada sahakari bank pune,sampada sahakari bank pune,True
741,samruddhi co op bank nagpur,samruddhi co op bank nagpur,True
742,sandiur pattana souharda sahakari bank ni,manvi pattana souharda sahakari bank ni,False
743,sangamner merchants co op bank,sangamner merchants co op bank,True
744,sankheda nagarik sahakari bank,sankheda nagarik sahakari bank,True
745,sanmitra mahila nagari sahakari bank maryadit,sanmitra mahila nagari sahakari bank maryadit,True
746,sanmitra mahila nagari sahakari bank maryadit chandrapur,sanmitra mahila nagari sahakari bank maryadit,False
747,santrampur urban co op bank,santrampur urban co op bank,True
748,saptagiri grameena bank,saptagiri grameena bank,True
749,sarangpur co op bank,sarangpur co op bank,True
750,sardar bhiladwala pardi peoples co op bank,sardar bhiladwala pardi peoples co op bank,True
751,sardar singh nagrik sahakari bank mydt tikamgarh,sardar singh nagrik sahakari bank mydt tikamgarh,True
752,sardar vallabhbhahi sahakari bank,sardar vallabhbhahi sahakari bank,True
753,sardargunj mercantile co op bank anand,sardargunj mercantile co op bank anand,True
754,sardargunj mercantile co op bank patan,sardargunj mercantile co op bank anand,False
755,sarvodaya commercial co op bank mehsana,sarvodaya commercial co op bank mehsana,True
756,sarvodaya nagarik sahakari bank himatnagar,sarvodaya nagarik sahakari bank himatnagar,True
757,sarvodaya sahakari bank,sarvodaya sahakari bank,True
758,sarvodaya sahakari bank modasa,sarvodaya sahakari bank,False
759,sarvodaya sahakari bank surat,sarvodaya sahakari bank,False
760,satara dcc bank satara,satara dcc bank satara,True
761,sbi dfhi,sbi dfhi,True
762,sec trading corp of india,sec trading corp of india,True
763,security trading corp of india,sec trading corp of india,False
764,shahada peoples co op bank,shahada peoples co op bank,True
765,shahu bank,shahu bank,True
