,words,mapping,score
492,durgapur steel peoples coop bank,durgapur steel peoples coop bank lt,0.9828571428571429
493,durgapur steel peoples coop bank,durgapur steel peoples cooperative bank,0.957852564102564
494,durgapur steel peoples coop bank lt,durgapur steel peoples co op bank,0.9643290043290043
495,durgapur steel peoples coop bank lt,durgapur steel peoples coop bank,0.9828571428571429
496,durgapur steel peoples cooperative bank,durgapur steel peoples coop bank,0.957852564102564
497,eastern coalfields,western coalfields,0.9629629629629629
498,easwari engineering works,eswari engineering works,0.9755
499,ecoyan electric motor vehicles,ecoyan electric motors vehicle,0.9733333333333334
500,ecoyan electric motors vehicle,ecoyan electric motor vehicles,0.9733333333333334
501,edelweiss asset reconstruction co,edelweiss asset reconstruction company,0.9736842105263158
502,edelweiss asset reconstruction company,edelweiss asset reconstruction co,0.9736842105263158
503,ejaj engineering works,raje engineering works,0.9538239538239539
504,ekta agro industries,sweta agro industries,0.9515873015873016
505,electrotherm (india),electrotherm india,0.98
506,electrotherm india,electrotherm (india),0.98
507,emirates nbd bank,emirates nbd bank pjsc,0.9545454545454545
508,emirates nbd bank p j s c,emirates nbd bank pjsc,0.976
509,emirates nbd bank pjsc,emirates nbd bank,0.9545454545454545
510,emirates nbd bank pjsc,emirates nbd bank p j s c,0.976
511,equitas small finance bank,equitas small finance bank app,0.9733333333333334
512,equitas small finance bank app,equitas small finance bank,0.9733333333333334
513,equitas small finance bank app,equitas small finance bank,0.9733333333333334
514,equitas small finance bank,equitas small finance bank app,0.9733333333333334
515,escorts (construction equipment),escorts construction equipment,0.9874999999999999
516,escorts construction equipment,escorts (construction equipment),0.9874999999999999
517,eswari engineering works,easwari engineering works,0.9755
518,eswari engineering works,kaweri engineering works,0.9577294685990339
519,farma engineering works,amar engineering works,0.9703557312252965
520,farma engineering works,fayaz engineering works,0.9536231884057972
521,farma engineering works,sarma engineering works,0.9710144927536232
522,farma engineering works,varma engineering works,0.9710144927536232
523,fayaz engineering works,farma engineering works,0.9536231884057972
524,fca india automobiles,pca india automobiles,0.9682539682539683
525,fino payments bank,fino payments bank app,0.9636363636363636
526,fino payments bank app,fino payments bank,0.9636363636363636
527,first rand bank,firstrand bank,0.958095238095238
528,firstrand bank,first rand bank,0.958095238095238
529,franklin templeton,franklin templeton mf,0.9714285714285714
530,franklin templeton international services,franklin templeton internationalservices india,0.9587486744432662
531,franklin templeton internationalservices india,franklin templeton international services,0.9587486744432662
532,franklin templeton mf,franklin templeton,0.9714285714285714
533,fullerton india credit co,fullerton india credit company,0.9666666666666667
534,fullerton india credit company,fullerton india credit co,0.9666666666666667
535,fusion micro finance,fusion microfinance,0.99
536,fusion microfinance,fusion micro finance,0.99
537,g b agro industries,g k agro industries,0.9719298245614034
538,g corp,kg corp,0.9523809523809524
539,g k agro industries,g b agro industries,0.9719298245614034
540,g k s eng works,s g k engg works,0.9569444444444445
541,g n enterprises,s n enterprises,0.9555555555555556
542,g s engineering works,d g engineering works,0.9515873015873014
543,gaba overseas,bagla overseas,0.9505494505494506
544,gadchiroli district central coop bank,gadchiroli district central cooperative bank,0.9627764127764127
545,gadchiroli district central cooperative bank,gadchiroli district central coop bank,0.9627764127764127
546,gajaananda jewellery maart,gajaananda jewellery mart india,0.9600496277915633
547,gajaananda jewellery mart india,gajaananda jewellery maart,0.9600496277915633
548,gandhidham mercantile coop bank,gandhidham mercantile cooperative bank,0.9567062818336163
549,gandhidham mercantile cooperative bank,gandhidham mercantile coop bank,0.9567062818336163
550,ganga nagar commodity,ganganagar commodity,0.9604761904761904
551,ganganagar commodity,ganga nagar commodity,0.9604761904761904
552,gareware motors,garware motors,0.951111111111111
553,garware motors,gareware motors,0.951111111111111
554,gayam motor works,gayam motor works (p),0.9619047619047618
555,gayam motor works (p),gayam motor works,0.9619047619047618
556,gayatri agro industries,gaytri agro industries,0.9686429512516469
557,gaytri agro industries,gayatri agro industries,0.9686429512516469
558,gcl securities,cil securities,0.9523809523809524
559,gcl securities,gcm securities,0.9619047619047619
560,gcm securities,gcl securities,0.9619047619047619
561,genesys international,genesys international corp,0.9615384615384615
562,genesys international corp,genesys international,0.9615384615384615
563,genesys international corp,genesys international corporation,0.9575757575757576
564,genesys international corporation,genesys international corp,0.9575757575757576
565,gic housing finance,lic housing finance,0.9649122807017543
566,gill preet agro industries,gillpreet agro industries,0.9523076923076923
567,gillpreet agro industries,gill preet agro industries,0.9523076923076923
568,giweal,giwel,0.9666666666666667
569,giwel,giweal,0.9666666666666667
570,giwel,giwepl,0.9666666666666667
571,giwepl,giwel,0.9666666666666667
572,global health,global healthline,0.9529411764705882
573,global healthline,global health,0.9529411764705882
574,gmdc,gmdcl,0.96
575,gmdcl,gmdc,0.96
576,gobind industries,govind industries,0.9686274509803922
577,gobind motor garage,govind motor garrage,0.9592982456140351
578,goenka electric motor veh l,goenka electric motor vehicles,0.965925925925926
579,goenka electric motor vehicles,goenka electric motor veh l,0.965925925925926
580,gold hofer,gold hoffer,0.9818181818181818
581,gold hoffer,gold hofer,0.9818181818181818
582,goldman sach india capital markets p,goldman sachs india capital markets,0.9831746031746031
583,goldman sachs india capital markets,goldman sach india capital markets p,0.9831746031746031
584,good energy india,goodenergy india,0.9507352941176471
585,goodenergy india,good energy india,0.9507352941176471
586,gopinath patil parsik janata sahakari bank,gopinath patil parsik janata sahakari bk,0.9904761904761905
587,gopinath patil parsik janata sahakari bk,gopinath patil parsik janata sahakari bank,0.9904761904761905
588,govind industries,gobind industries,0.9686274509803922
589,govind motor garrage,gobind motor garage,0.9592982456140351
590,gp parsik sahakari bank kalwa thane,gp parsik sahakari bank  kalwa thane,0.9773015873015872
591,gp parsik sahakari bank  kalwa thane,gp parsik sahakari bank kalwa thane,0.9773015873015872
592,greaves cotton,greaves cotton and,0.9555555555555556
593,greaves cotton and,greaves cotton,0.9555555555555556
594,greaves cotton and,greaves cotton,0.9555555555555556
595,greaves cotton,greaves cotton and,0.9555555555555556
596,green kaiketsu automative ind,green kaiketsu automotive india,0.9595105672969967
597,green kaiketsu automotive india,green kaiketsu automative ind,0.9595105672969967
598,greenko agar wind power  (10mw),greenko agar wind power  (30mw),0.9870967741935484
599,greenko agar wind power  (30mw),greenko agar wind power  (10mw),0.9870967741935484
600,greenko dnd wind power  (dalot),greenko dnd wind power  (devgarh),0.9503421309872923
601,greenko dnd wind power  (devgarh),greenko dnd wind power  (dalot),0.9503421309872923
602,greet tractors,preet tractors,0.9523809523809524
603,greshma shares & stocks,greshma shares and stocks,0.967304347826087
604,greshma shares and stocks,greshma shares & stocks,0.967304347826087
605,gujarat ambuja co op bank,gujarat ambuja coop bank,0.9836666666666667
606,gujarat ambuja coop bank,gujarat ambuja co op bank,0.9836666666666667
607,gujarat industries power,gujarat industries power co,0.9777777777777777
608,gujarat industries power co,gujarat industries power,0.9777777777777777
609,gujarat state electricity corp,gujarat state electricity corporation,0.9621621621621622
610,gujarat state electricity corporation,gujarat state electricity corp,0.9621621621621622
611,gurdeep agro industries,gurjeet agro industries,0.9594202898550726
612,gurjeet agro industries,gurdeep agro industries,0.9594202898550726
613,gurm agricultural works,gurm agriculture works,0.9735177865612649
614,gurm agriculture works,gurm agricultural works,0.9735177865612649
615,guru nanak industries,gurunanak industries,0.9604761904761904
616,gurunanak industries,guru nanak industries,0.9604761904761904
617,h agriculture works,m h agriculture works,0.9507101086048454
618,h-d motor company india,hd motor company india,0.9869565217391304
619,hanuman agro industries,hanuman agro industries klwky,0.9586206896551724
620,hanuman agro industries klwky,hanuman agro industries,0.9586206896551724
621,haresh steel agro industries,naresh steel agro industries,0.9514991181657848
622,harjas agro industries,harsha agro industries,0.9676767676767677
623,harsha agro industries,harjas agro industries,0.9676767676767677
624,haryana state cooperative apex bank,haryana state cooperative bank,0.9647619047619048
625,haryana state cooperative bank,haryana state cooperative apex bank,0.9647619047619048
626,hazra engineering works,bharat engineering works,0.9577294685990339
627,hd motor company india,h-d motor company india,0.9869565217391304
628,hdfc securities,idfc securities,0.9555555555555556
629,hdfc securities,idfc securities,0.9555555555555556
630,heera agro industries,hira agro industries,0.9564285714285715
631,heera agro industries,neeraj agro industries,0.9538239538239538
632,heidelberg cement india,heidelbergcement india,0.9640316205533597
633,heidelbergcement india,heidelberg cement india,0.9640316205533597
634,hero electric veh,hero electric vehicle,0.9619047619047618
635,hero electric veh,hero electric vehicles,0.9545454545454545
636,hero electric veh,hero electric vehicles,0.9545454545454545
637,hero electric vehicle,hero electric veh,0.9619047619047618
638,hero electric vehicle,hero electric vehicles,0.990909090909091
639,hero electric vehicle,hero electric vehicles,0.990909090909091
640,hero electric vehicles,hero electric veh,0.9545454545454545
641,hero electric vehicles,hero electric vehicle,0.990909090909091
642,hero electric vehicles,hero electric veh,0.9545454545454545
643,hero electric vehicles,hero electric vehicle,0.990909090909091
644,hi-tech industries,hitech industries,0.9851851851851852
645,himachal pradesh state co operative bank,himachal pradesh state cooperative,0.9700000000000001
646,himachal pradesh state co operative bank,himachal pradesh state cooperative bank,0.9693589743589744
647,himachal pradesh state cooperative,himachal pradesh state co operative bank,0.9700000000000001
648,himachal pradesh state cooperative,himachal pradesh state cooperative bank,0.9743589743589743
649,himachal pradesh state cooperative bank,himachal pradesh state co operative bank,0.9693589743589744
650,himachal pradesh state cooperative bank,himachal pradesh state cooperative,0.9743589743589743
651,hindustan motor finance corp,hindustan motor finance corporation,0.96
652,hindustan motor finance corporation,hindustan motor finance corp,0.96
653,hindustan petroleum corp,hindustan petroleum corporation,0.9548387096774194
