,0,1,2
5101,tippu trailers & engg work,tippu trailers & engg work,True
5102,tirupati febrication & agri,tirupati febrication & agri,True
5103,tiwari iron industries,tiwari iron industries,True
5104,tml,tml,True
5105,tml distribution,tml,False
5106,tpa,tpa,True
5107,transvahan technologies india,transvahan technologies india,True
5108,trinity electric vehicles,trinity electric vehicles,True
5109,tumkur trailor,tumkur trailor,True
5110,tv sundaram iyengar & sons,tv sundaram iyengar & sons,True
5111,tve,tve,True
5112,ubahaari engineering works,ubahaari engineering works,True
5113,umiyaji engineering,umiyaji engineering,True
5114,unic,unic,True
5115,united overseas bank,united overseas bank,True
5116,universal autos industries,universal autos industries,True
5117,usha engineerng co,usha engineerng co,True
5118,v eng works,slv engg works,False
5119,v g sales india,v g sales india,True
5120,v r agrotech,v r agrotech,True
5121,vaibhav trolly works,vaibhav trolly works,True
5122,varindera,varindera,True
5123,various innovative systems hybrid nano utilities,various innovative systems hybrid nano utilities,True
5124,vashudev auto,vashudev auto,True
5125,vasundhara agri works,vasundhara agri works,True
5126,venus agri eng works,venus agri eng works,True
5127,vettrivel engg industries,vettrivel engg industries,True
5128,vijayshree autocom,vijayshree autocom,True
5129,vijex steel fabrication,vijex steel fabrication,True
5130,vikas laghu udhyog bhankari,vikas laghu udhyog bhankari,True
5131,vikas sales agency,vikas sales agency,True
5132,viral agro industries,viral agro industries,True
5133,viral industries,viral agro industries,False
5134,virkrupa agri works,virkrupa agri works,True
5135,vishal agro devpar,vishal agro devpar,True
5136,vishwa sanjay trailer,vishwa sanjay trailer,True
5137,vishweshwar engg works,vishweshwar engg works,True
5138,viswas trailer eng,viswas trailer eng,True
5139,vitan jagada automobile,vitan jagada automobile,True
5140,vms industries,msi industries,False
5141,vrundavan eng work,vrundavan eng work,True
5142,vrv asia pacific,vrv asia pacific,True
5143,vst moter india company,vst moter india company,True
5144,warivo motor india,warivo motor india,True
5145,wasim meera engg works,wasim meera engg works,True
5146,weifang taishan tractor factory,weifang taishan tractor factory,True
5147,wolseley,wolseley,True
5148,wuxi dongma (importer: dynam precision),wuxi dongma (importer: dynam precision),True
5149,wuxi saige (importer: zelio auto ),wuxi saige (importer: zelio auto ),True
5150,xgma,xgma,True
5151,xxplore automative,xxplore automative,True
5152,yati industries,yati industries,True
5153,youyaku electric (importer:ime vehicles ),youyaku electric (importer:ime vehicles ),True
5154,youyaku electric (importer:newtron electric),youyaku electric (importer:newtron electric),True
5155,youyaku electric (importer:onzo ev),youyaku electric (importer:onzo ev),True
5156,zetor tractor,zetor tractor,True
5157,zhejiang tianying (importer: newtron electric),zhejiang tianying (importer: newtron electric),True
5158,zhiguli,zhiguli,True
5159,american express,american express,True
5160,american expressindia,american express,False
5161,amreli nagarik sahakari bank,nutan nagarik sahakari bank,False
5162,anand mercantile co op bank,bombay mercantile co op bank,False
5163,apna sahakari bank,apna sahakari bank,True
5164,arvind sahakari bank,arvind sahakari bank,True
5165,bassein catholic co op bank,bassein catholic co op bank,True
5166,bassein catholic cooperative bank,bassein catholic co op bank,False
5167,bhagini nivedita sahakari bank,bhagini nivedita sahakari bank,True
5168,bhagini nivedita sahakari bank pune,bhagini nivedita sahakari bank,False
5169,bharat co op bank,bharat co op bank,True
5170,bharat co op bank (mumbai),bharat co op bank,False
5171,bharat cooperative bank,bharat co op bank,False
5172,bharat cooperative bank mumbai,bharat co op bank,False
5173,bombay mercantile co op bank,bombay mercantile co op bank,True
5174,bombay mercantile cooperative bank,bombay mercantile co op bank,False
5175,citizen credit co op bank,citizen credit co op bank,True
5176,citizen credit coop bank,citizen credit co op bank,False
5177,coastal local area bank,coastal local area bank,True
5178,cosmos bank,cosmos co op bank,False
5179,cosmos co op bank,cosmos co op bank,True
5180,cosmos cooperative bank,cosmos co op bank,False
5181,cosmos industries,cosmos co op bank,False
5182,cr?dit agricole corporate & investment bank,credit agricole corporate & investment bank,False
5183,credit agricole,credit agricole corporate & investment bank,False
5184,credit agricole corporate & investment bank,credit agricole corporate & investment bank,True
5185,dmk jaoli bank,dmk jaoli bank,True
5186,dmk jaoli sahakari bank,dmk jaoli bank,False
5187,durgapur mahila co op bank,durgapur steel peoples co op bank,False
5188,durgapur steel peoples co op bank,durgapur steel peoples co op bank,True
5189,durgapur steel peoples coop bank,durgapur steel peoples co op bank,False
5190,gandhidham mercantile co op bank,bombay mercantile co op bank,False
5191,gondal nagarik sahakari bank,nutan nagarik sahakari bank,False
5192,hutatma sahakari bank,hutatma sahakari bank,True
5193,iocl,iocl,True
5194,janatha seva co op bank,janatha seva co op bank,True
5195,janatha seva cooperative bank,janatha seva co op bank,False
5196,jantha seva co op bank,janatha seva co op bank,False
5197,kerala mercantile co op bank,bombay mercantile co op bank,False
5198,kerala state co op bank,kerala state co op bank,True
5199,kerala state cooperative bank,kerala state co op bank,False
5200,kurla nagarik sahakari bank,nutan nagarik sahakari bank,False
5201,modasa nagarik sahakari bank,nutan nagarik sahakari bank,False
5202,model co op bank,model co op bank,True
5203,new india co op bank,new india co op bank,True
5204,nse + bse,nse + bse,True
5205,nutan nagarik sahakari bank,nutan nagarik sahakari bank,True
5206,ocl india,iocl,False
5207,ongc,ongc,True
5208,patan nagarik sahakari bank,nutan nagarik sahakari bank,False
5209,prime co op bank,prime co op bank,True
5210,rajgurunagar sahakari bank,rajgurunagar sahakari bank,True
5211,rajgurunagar sahkari bank,rajgurunagar sahakari bank,False
5212,rajkot nagarik sahakari bank,rajkot nagarik sahakari bank,True
5213,rajkot nagrik sahakari bank,rajkot nagarik sahakari bank,False
5214,sant sopankaka sahakari bank,sant sopankaka sahakari bank,True
5215,sant sopankaka sahakari bank saswad,sant sopankaka sahakari bank,False
5216,saraspur nagarik co op bank,saraspur nagarik co op bank,True
5217,saraspur nagarik coop bank,saraspur nagarik co op bank,False
5218,saraswat bank,saraswat co op bank,False
5219,saraswat co op bank,saraswat co op bank,True
5220,saraswat cooperative bank,saraswat co op bank,False
5221,saurashtra gramin bank,saurashtra gramin bank,True
5222,sharad nagari sahakari bank,shree kadi nagarik sahakari bank,False
5223,sharad sahakari bank,arvind sahakari bank,False
5224,shree kadi nagarik sahakari bank,shree kadi nagarik sahakari bank,True
5225,shree morbi nagarik sahakari bank,shree kadi nagarik sahakari bank,False
5226,sihor nagarik sahakari bank,nutan nagarik sahakari bank,False
5227,singareni collieries,singareni collieries,True
5228,sree charan souhardha co op bank,sree charan souhardha co op bank,True
5229,sree charan souhardha cooperative bank,sree charan souhardha co op bank,False
5230,suco souharda sahakari bank,suco souharda sahakari bank,True
5231,surat district co op bank,surat national co op bank,False
5232,surat district cooperative bank,surat national co op bank,False
5233,surat mercantile co op bank,bombay mercantile co op bank,False
5234,surat national bank,surat national co op bank,False
5235,surat national co op bank,surat national co op bank,True
5236,surat national cooperative bank,surat national co op bank,False
5237,surat peoples co op bank,surat national co op bank,False
5238,surat peoples coop bank,surat national co op bank,False
5239,surat peoples cooperative bank,surat national co op bank,False
5240,textile co op bank,textile traders co op bank,False
5241,textile traders co op bank,textile traders co op bank,True
5242,textile traders cooperative bank,textile traders co op bank,False
5243,thane bharat sahakari bank,thane bharat sahakari bank,True
5244,thane bharat shakari bank,thane bharat sahakari bank,False
5245,the anand mercantile co op bank,bombay mercantile co op bank,False
5246,the gandhidham mercantile co op bank,bombay mercantile co op bank,False
5247,the grain merchants co op bank,tumkur grain merchants co op bank,False
5248,the mansa nagarik sahakari bank,nutan nagarik sahakari bank,False
5249,the west bengal state co op bank,west bengal state co op bank,False
5250,thrissur district co op bank,thrissur district co op bank,True
5251,thrissur district cooperative bank,thrissur district co op bank,False
5252,torrent power,torrent power,True
5253,torrent power grid,torrent power,False
5254,tumkur grain merchants co op bank,tumkur grain merchants co op bank,True
5255,tumkur grain merchants coop bank,tumkur grain merchants co op bank,False
5256,tumkur grain merchants cooperative bank,tumkur grain merchants co op bank,False
5257,united mercantile co op bank,bombay mercantile co op bank,False
5258,unjha nagarik sahakari bank,nutan nagarik sahakari bank,False
5259,vasai janata sahakari bank,vasai janata sahakari bank,True
5260,vasai vikas sahakari bank,vasai vikas sahakari bank,True
5261,west bengal state co op bank,west bengal state co op bank,True
5262,west bengal state coop bank,west bengal state co op bank,False
5263,west bengal state cooperative bank,west bengal state co op bank,False
5264,adani power,adani power,True
5265,adani power rajasthan,adani power,False
5266,andhra pragathi grameena bank,andhra pragathi grameena bank,True
5267,b n p paribas,bnp paribas,False
5268,bank of baharain & kuwait,bank of baharain & kuwait,True
5269,bharat aluminium,bharat aluminium,True
5270,bnp paribas,bnp paribas,True
5271,bnp paribas securities india,bnp paribas,False
5272,care,care health,False
5273,care health,care health,True
5274,carestream health india,care health,False
5275,cesc,cesc,True
5276,coastal energen,coastal energen,True
5277,db power madhya pradesh,mb power madhya pradesh,False
5278,dhariwal infrastructure,dhariwal infrastructure,True
5279,doha bank,doha bank,True
5280,doha bank qsc,doha bank,False
5281,essar power gujarat,essar power gujarat,True
5282,godrej,godrej,True
5283,godrej consumer products,godrej,False
5284,godrej group,godrej,False
5285,godrej industries,godrej,False
5286,godrej infotech,godrej,False
5287,godrej properties,godrej,False
5288,haldia energy,haldia energy,True
5289,hiranmaye energy,hiranmaye energy,True
5290,ideal energy projects,ideal energy projects,True
5291,ind barath power infra,ind barath power infra,True
5292,ind barath thermal power,ind barath power infra,False
5293,indian steel & power,jindal power,False
5294,jhabua power,jhabua power,True
5295,jindal drugs,jindal power,False
5296,jindal india,jindal power,False
5297,jindal india thermal power,jindal power,False
5298,jindal pipes,jindal power,False
5299,jindal power,jindal power,True
5300,jindal steel & power,jindal power,False
5301,jp morgan chase bank,jp morgan chase bank,True
5302,jp morgan chase bank n a,jp morgan chase bank,False
5303,jp morgan chase bank na,jp morgan chase bank,False
5304,jp morgan securities india,jp morgan chase bank,False
5305,jpmorgan chase bank n a,jp morgan chase bank,False
5306,jsw energy,jsw energy,True
5307,jsw energy barmer,jsw energy,False
5308,km power,rkm powergen,False
5309,maruti clean coal & power,maruti clean coal & power,True
5310,mb power madhya pradesh,mb power madhya pradesh,True
5311,mufg bank,mufg bank,True
5312,mumbai district central co op bank,mumbai district central co op bank,True
5313,mumbai district central coop bank,mumbai district central co op bank,False
5314,mumbai district central cooperative bank,mumbai district central co op bank,False
5315,muscle,muscleblaze,False
5316,muscleblaze,muscleblaze,True
5317,niva bupa,niva bupa,True
5318,niva bupa health insurance,niva bupa,False
5319,philips,philips,True
5320,philips india,philips,False
5321,rbs abn amro,rbs abn amro,True
5322,ril,ril,True
5323,rkm powergen,rkm powergen,True
5324,satara district central co op bank,satara district central co op bank,True
5325,satara district central cooperative bank,satara district central co op bank,False
5326,simhapuri energy,simhapuri energy,True
5327,star health,star health,True
5328,swan energy,jsw energy,False
5329,the kanara district central co op bank,satara district central co op bank,False
5330,trn energy,trn energy,True
5331,true elements,true elements,True
5332,a p mahesh co op urban bank,a p mahesh co op urban bank,True
